City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Aden,YE,2022-02-03 17:44:11,12.7794,45.0367,78.24,61,1,11.05
295,Pangkalanbuun,ID,2022-02-03 17:48:47,-2.6833,111.6167,74.16,96,100,1.68
296,Am Timan,TD,2022-02-03 17:48:48,11.0297,20.2827,79.84,12,9,7.2
297,Maniwaki,CA,2022-02-03 17:48:48,46.3834,-75.966,12.58,62,100,11.5
298,Nkowakowa,ZA,2022-02-03 17:48:49,-23.8878,30.2871,78.85,51,1,1.97
299,North Branch,US,2022-02-03 17:48:49,45.5113,-92.9802,2.48,64,7,2.15
300,Khislavichi,RU,2022-02-03 17:48:50,54.1871,32.1582,22.57,95,100,9.15
301,Seydi,TM,2022-02-03 17:48:50,39.4816,62.9137,47.89,52,79,11.05
302,Pundaguitan,PH,2022-02-03 17:48:51,6.3711,126.1689,78.01,84,99,10.87
303,Chapais,CA,2022-02-03 17:48:51,49.7834,-74.8492,-7.82,76,97,7.27
304,Eskil,TR,2022-02-03 17:48:52,38.4017,33.4131,34.48,90,100,7.65
305,Erzin,TR,2022-02-03 17:48:52,36.9559,36.2,48.92,82,100,9.93
306,Coquimbo,CL,2022-02-03 17:46:41,-29.9533,-71.3436,69.53,68,20,16.11
307,Havre-Saint-Pierre,CA,2022-02-03 17:47:57,50.2334,-63.5986,30.56,100,75,18.41
308,Hirara,JP,2022-02-03 17:48:53,24.8,125.2833,68.43,76,96,19.28
309,Swan Hill,AU,2022-02-03 17:48:54,-35.3378,143.5544,55.42,68,0,12.06
310,Rawah,IQ,2022-02-03 17:48:54,34.4816,41.9093,54.99,35,54,14.79
311,Praia,CV,2022-02-03 17:46:07,14.9215,-23.5087,84.74,37,0,16.11
312,Dapaong,TG,2022-02-03 17:48:55,10.8639,0.205,83.5,8,39,5.99
313,Potiskum,NG,2022-02-03 17:48:56,11.7091,11.0694,71.19,13,19,10.47
314,Mackay,AU,2022-02-03 17:48:56,-21.15,149.2,76.98,94,75,8.05
315,Ordu,TR,2022-02-03 17:48:57,40.9086,37.6845,41.5,79,100,8.88
316,Hamilton,US,2022-02-03 17:46:27,39.1834,-84.5333,31.71,93,90,1.99
317,Taveta,KE,2022-02-03 17:48:57,-3.3963,37.6736,75.78,67,98,10.94
318,Lynn Haven,US,2022-02-03 17:46:46,30.2455,-85.6483,74.03,85,100,10.0
319,Adolfo Lopez Mateos,MX,2022-02-03 17:48:58,28.4667,-107.3,40.93,36,23,17.94
320,Arraial Do Cabo,BR,2022-02-03 17:45:04,-22.9661,-42.0278,84.16,74,75,10.36
321,San Jose,US,2022-02-03 17:46:54,37.3394,-121.895,60.04,48,1,1.01
322,Zhezkazgan,KZ,2022-02-03 17:49:59,47.8043,67.7144,4.33,86,6,7.45
323,Kathmandu,NP,2022-02-03 17:50:00,27.7167,85.3167,50.22,87,75,3.44
324,Verkhoyansk,RU,2022-02-03 17:50:00,67.5447,133.385,-34.42,100,81,1.12
325,Grants Pass,US,2022-02-03 17:50:01,42.439,-123.3284,42.91,87,100,3.44
326,Auki,SB,2022-02-03 17:50:02,-8.7676,160.7034,77.47,88,96,4.47
327,Lorengau,PG,2022-02-03 17:50:02,-2.0226,147.2712,79.18,78,100,5.68
328,Aktau,KZ,2022-02-03 17:50:03,43.65,51.2,46.98,62,2,18.95
329,Svetlogorsk,BY,2022-02-03 17:50:03,52.6333,29.7333,21.11,94,100,8.61
330,Nouadhibou,MR,2022-02-03 17:50:04,20.931,-17.0347,87.78,18,0,10.36
331,Gizo,SB,2022-02-03 17:50:04,-8.103,156.8419,79.12,88,100,13.71
332,Vostok,RU,2022-02-03 17:50:04,46.4856,135.8833,-11.2,99,100,4.27
333,Praya,CV,2022-02-03 17:48:00,14.9215,-23.5087,84.74,37,0,16.11
334,Matay,EG,2022-02-03 17:50:05,28.419,30.7792,58.32,42,56,13.04
335,Tazovskiy,RU,2022-02-03 17:50:06,67.4667,78.7,-0.8,97,100,9.86
336,Ixtapa,MX,2022-02-03 17:50:07,20.7,-105.2,81.23,38,51,3.85
337,Mehran,IR,2022-02-03 17:50:07,33.1222,46.1646,63.88,33,100,14.72
338,Trelew,AR,2022-02-03 17:50:08,-43.249,-65.3051,85.55,23,45,13.78
339,Brigantine,US,2022-02-03 17:50:08,39.4101,-74.3646,49.03,87,100,6.91
340,Aksay,RU,2022-02-03 17:50:09,47.26,39.87,46.24,88,100,11.99
341,Fairlie,GB,2022-02-03 17:50:09,55.756,-4.8556,50.4,90,100,8.01
342,Faya,SA,2022-02-03 17:50:10,18.3851,42.4509,59.52,71,16,3.44
343,Paamiut,GL,2022-02-03 17:50:10,61.994,-49.6678,22.68,93,100,15.28
344,Souillac,MU,2022-02-03 17:45:17,-20.5167,57.5167,80.98,89,75,26.46
345,Dekalb,US,2022-02-03 17:48:13,33.7504,-84.2333,63.84,89,100,4.61
346,Pitimbu,BR,2022-02-03 17:50:11,-7.4706,-34.8086,84.79,64,97,11.03
347,The Valley,AI,2022-02-03 17:50:11,18.217,-63.0578,81.1,73,75,9.22
348,Yarim,YE,2022-02-03 17:50:12,14.298,44.3779,55.0,35,6,5.48
349,Pitea,SE,2022-02-03 17:50:12,65.3172,21.4794,1.49,99,91,2.68
350,Hobyo,SO,2022-02-03 17:50:13,5.3505,48.5268,77.7,71,38,19.46
351,Sambava,MG,2022-02-03 17:50:13,-14.2667,50.1667,79.03,86,100,5.77
352,Teya,RU,2022-02-03 17:50:14,60.3778,92.6267,15.17,89,100,9.62
353,Nalut,LY,2022-02-03 17:50:14,30.3333,10.85,53.42,45,0,7.52
354,Esperance,AU,2022-02-03 17:50:15,-33.8667,121.9,62.44,76,1,18.12
355,Cockburn Town,TC,2022-02-03 17:49:25,21.4612,-71.1419,75.42,76,4,23.24
356,Rocha,UY,2022-02-03 17:49:11,-34.4833,-54.3333,79.68,72,63,9.84
357,Victoria,HK,2022-02-03 17:48:28,22.2855,114.1577,56.32,81,100,5.01
358,Rio Gallegos,AR,2022-02-03 17:50:16,-51.6226,-69.2181,51.85,62,100,3.44
359,Ariguani,CO,2022-02-03 17:50:17,10.25,-74.0,94.8,27,0,5.82
360,Hervey Bay,AU,2022-02-03 17:50:17,-25.2986,152.8535,72.03,96,100,10.0
361,Halifax,CA,2022-02-03 17:46:56,44.6453,-63.5724,44.53,98,100,5.01
362,Lata,PT,2022-02-03 17:50:18,40.1629,-8.3327,56.71,82,100,3.29
363,Gogrial,SS,2022-02-03 17:50:18,8.5332,28.1004,86.76,19,67,5.1
364,Pandaria,IN,2022-02-03 17:50:18,22.2333,81.4167,61.18,67,17,2.35
365,Teguise,ES,2022-02-03 17:50:19,29.0605,-13.564,66.42,49,86,9.22
366,Yokadouma,CM,2022-02-03 17:50:19,3.5167,15.05,77.13,30,76,1.97
367,Sikandarpur,IN,2022-02-03 17:50:20,26.05,84.05,59.58,78,56,14.97
368,Port Blair,IN,2022-02-03 17:50:20,11.6667,92.75,78.84,73,40,4.61
369,Lieksa,FI,2022-02-03 17:51:21,63.3167,30.0167,1.89,100,87,0.6
370,Bambanglipuro,ID,2022-02-03 17:51:21,-7.95,110.2833,64.6,84,100,3.11
371,Genhe,CN,2022-02-03 17:51:21,50.7833,121.5167,-21.55,100,25,2.21
372,Swellendam,ZA,2022-02-03 17:51:22,-34.0226,20.4417,66.58,54,50,8.66
373,Galle,LK,2022-02-03 17:51:22,6.0367,80.217,75.25,80,4,4.21
374,Onufriyivka,UA,2022-02-03 17:51:23,48.9072,33.4487,31.23,96,100,11.79
375,Ville-Marie,CA,2022-02-03 17:51:23,47.3335,-79.433,-4.0,78,100,7.23
376,Bad Orb,DE,2022-02-03 17:51:24,50.2279,9.3478,47.46,91,100,7.02
377,Erenhot,CN,2022-02-03 17:51:24,43.6475,111.9767,-2.61,89,5,6.85
378,Saint-Georges,GD,2022-02-03 17:51:25,12.0564,-61.7485,85.68,66,20,25.32
379,Pangai,TO,2022-02-03 17:51:25,-19.8,-174.35,81.25,80,59,19.95
380,Taft,IR,2022-02-03 17:51:26,31.7471,54.2088,44.55,29,0,4.61
381,Provideniya,RU,2022-02-03 17:51:26,64.3833,-173.3,1.26,68,40,21.74
382,Mount Isa,AU,2022-02-03 17:50:49,-20.7333,139.5,73.17,40,100,12.66
383,Altamira,BR,2022-02-03 17:51:27,-3.2033,-52.2064,87.89,66,40,5.75
384,Padang,ID,2022-02-03 17:51:27,-0.9492,100.3543,75.25,92,100,2.64
385,Nashua,US,2022-02-03 17:47:27,42.7654,-71.4676,47.79,88,100,0.0
386,Ishinomaki,JP,2022-02-03 17:51:28,38.4167,141.3,31.1,68,9,15.08
387,Mount Gambier,AU,2022-02-03 17:51:29,-37.8333,140.7667,58.91,58,100,8.05
388,Nadadores,MX,2022-02-03 17:51:29,27.05,-101.6,32.23,78,100,10.83
389,Mundo Nuevo,MX,2022-02-03 17:51:30,18.7,-95.5,82.2,63,0,17.16
390,Belmonte,BR,2022-02-03 17:51:30,-15.8631,-38.8828,87.8,61,36,10.04
391,Nemuro,JP,2022-02-03 17:51:31,43.3236,145.575,20.8,77,31,14.61
392,Honningsvag,NO,2022-02-03 17:51:31,70.9821,25.9704,27.36,68,100,16.6
393,Manastirea,RO,2022-02-03 17:51:31,44.2167,26.9,42.76,75,85,7.02
394,Beringovskiy,RU,2022-02-03 17:51:32,63.05,179.3167,0.88,78,100,20.76
395,Codrington,AU,2022-02-03 17:51:32,-38.2667,141.9667,58.96,69,55,11.43
396,Coihaique,CL,2022-02-03 17:50:43,-45.5752,-72.0662,66.15,52,75,6.91
397,Ilulissat,GL,2022-02-03 17:51:33,69.2167,-51.1,16.77,68,100,11.59
398,Tezu,IN,2022-02-03 17:51:33,27.9167,96.1667,53.94,65,69,4.65
399,Poltava,UA,2022-02-03 17:51:34,49.5937,34.5407,27.12,98,100,4.54
400,Aasiaat,GL,2022-02-03 17:48:03,68.7098,-52.8699,8.74,85,100,12.01
401,Potchefstroom,ZA,2022-02-03 17:49:39,-26.7167,27.1,74.25,60,85,1.9
402,Sistranda,NO,2022-02-03 17:51:34,63.7256,8.834,31.96,67,100,18.28
403,Vila Franca Do Campo,PT,2022-02-03 17:51:35,37.7167,-25.4333,63.19,77,73,12.48
404,East Stroudsburg,US,2022-02-03 17:47:17,40.9995,-75.1813,45.34,95,100,1.16
405,Ceyhan,TR,2022-02-03 17:51:36,37.0247,35.8175,53.44,82,100,6.55
406,Oussouye,SN,2022-02-03 17:51:36,12.485,-16.5469,98.78,47,0,12.84
407,Tamano,JP,2022-02-03 17:51:36,34.4833,133.95,38.39,54,75,8.55
408,Chifeng,CN,2022-02-03 17:51:37,42.2683,118.9636,2.8,69,0,6.62
409,Zhigansk,RU,2022-02-03 17:51:37,66.7697,123.3711,-32.08,100,96,1.05
410,Jiangyou,CN,2022-02-03 17:51:38,31.7667,104.7167,40.87,84,99,1.54
411,Marawi,PH,2022-02-03 17:51:38,7.9986,124.2928,67.64,91,100,0.83
412,Astorga,BR,2022-02-03 17:50:36,-23.2325,-51.6656,82.63,76,70,9.42
413,Hasaki,JP,2022-02-03 17:49:34,35.7333,140.8333,34.29,49,86,14.56
414,Mbandaka,CD,2022-02-03 17:49:46,0.0487,18.2603,77.25,50,42,5.26
415,Morondava,MG,2022-02-03 17:51:39,-20.2833,44.2833,83.16,77,34,13.24
416,Xapuri,BR,2022-02-03 17:52:40,-10.6517,-68.5044,90.25,61,52,5.14
417,Juan De Acosta,CO,2022-02-03 17:52:40,10.8281,-75.0334,89.19,49,0,10.96
418,Fairbanks,US,2022-02-03 17:50:02,64.8378,-147.7164,-13.0,63,75,5.75
419,King City,US,2022-02-03 17:48:32,36.2127,-121.126,43.68,36,40,1.16
420,Morehead,US,2022-02-03 17:52:41,37.2711,-87.1764,34.0,99,100,1.99
421,Sao Jose Da Coroa Grande,BR,2022-02-03 17:51:30,-8.8978,-35.1478,84.96,55,93,10.22
422,San Rafael,AR,2022-02-03 17:52:37,-34.6177,-68.3301,86.34,29,23,9.06
423,Santos Dumont,BR,2022-02-03 17:52:42,-21.4567,-43.5525,79.77,88,100,1.83
424,Qaqortoq,GL,2022-02-03 17:52:42,60.7167,-46.0333,27.57,94,100,17.07
425,La Ronge,CA,2022-02-03 17:52:26,55.1001,-105.2842,-25.35,62,75,3.44
426,Najran,SA,2022-02-03 17:52:43,17.4924,44.1277,66.85,28,64,2.84
427,Hambantota,LK,2022-02-03 17:52:43,6.1241,81.1185,75.6,80,7,7.47
428,Hihya,EG,2022-02-03 17:52:44,30.6713,31.588,61.68,58,44,12.03
429,Vilyuysk,RU,2022-02-03 17:52:44,63.7553,121.6247,-28.39,100,76,4.27
430,Worpswede,DE,2022-02-03 17:52:45,53.2167,8.9333,44.35,97,100,1.99
431,Haapiti,PF,2022-02-03 17:51:58,-17.5667,-149.8667,83.93,71,10,14.72
432,Pangody,RU,2022-02-03 17:52:45,65.85,74.4859,0.88,99,98,7.36
433,Deputatskiy,RU,2022-02-03 17:52:46,69.3,139.9,-23.71,93,75,1.12
434,Hammerfest,NO,2022-02-03 17:52:46,70.6634,23.6821,24.53,73,0,12.66
435,Ruidoso,US,2022-02-03 17:52:47,33.3317,-105.673,18.14,73,100,5.75
436,Pocking,DE,2022-02-03 17:52:47,48.4,13.3167,43.09,87,100,3.53
437,San Vicente,AR,2022-02-03 17:51:05,-26.6167,-54.1333,80.83,60,90,5.97
438,Sungai Padi,TH,2022-02-03 17:52:48,6.0851,101.8766,80.38,97,30,2.33
439,Santa Pola,ES,2022-02-03 17:52:48,38.1917,-0.5658,68.09,71,0,3.44
440,Isangel,VU,2022-02-03 17:49:24,-19.55,169.2667,79.11,87,100,6.29
441,Hoganas,SE,2022-02-03 17:52:49,56.1997,12.558,44.49,94,100,16.04
442,La Roda,ES,2022-02-03 17:52:49,39.2167,-2.15,60.53,40,80,10.56
443,Namibe,AO,2022-02-03 17:51:20,-15.1961,12.1522,74.88,67,0,12.73
444,Esil,KZ,2022-02-03 17:52:50,51.9556,66.4042,9.41,86,73,9.31
445,Ronne,DK,2022-02-03 17:52:50,55.1009,14.7066,39.11,100,100,10.36
446,Brae,GB,2022-02-03 17:52:51,60.3964,-1.353,42.71,77,100,33.08
447,Sechura,PE,2022-02-03 17:52:51,-5.5569,-80.8222,83.71,49,23,14.16
448,Hazorasp,UZ,2022-02-03 17:52:51,41.3194,61.0742,37.24,56,60,12.97
449,Kovdor,RU,2022-02-03 17:52:52,67.5662,30.4758,7.05,98,100,0.54
450,Mount Vernon,US,2022-02-03 17:52:52,40.9126,-73.8371,45.81,92,100,6.91
451,Taoudenni,ML,2022-02-03 17:51:18,22.6783,-3.9836,73.08,14,1,9.75
452,Marovoay,MG,2022-02-03 17:52:53,-16.1,46.6333,82.54,88,98,5.41
453,Aswan,EG,2022-02-03 17:52:53,24.0934,32.907,69.1,21,0,16.11
454,Moose Factory,CA,2022-02-03 17:52:54,51.2585,-80.6094,-9.4,58,0,16.11
455,Kabo,CF,2022-02-03 17:52:54,7.6994,18.629,81.23,16,37,5.68
456,Bin Qirdan,TN,2022-02-03 17:52:54,33.1378,11.2197,55.6,71,0,4.5
457,Zyryanka,RU,2022-02-03 17:52:55,65.75,150.85,-27.6,99,51,5.64
458,Fort-Shevchenko,KZ,2022-02-03 17:52:55,44.5086,50.263,45.01,87,8,20.51
459,Kirakira,SB,2022-02-03 17:48:16,-10.4544,161.9205,78.1,89,99,5.93
460,Palauig,PH,2022-02-03 17:52:56,15.435,119.9045,77.45,79,40,7.87
461,Ancud,CL,2022-02-03 17:51:09,-41.8697,-73.8203,65.73,88,93,7.36
462,Kalmunai,LK,2022-02-03 17:52:57,7.4167,81.8167,75.49,77,4,0.87
463,Abu Dhabi,AE,2022-02-03 17:52:57,24.4667,54.3667,69.96,71,0,5.75
464,Coolum Beach,AU,2022-02-03 17:53:57,-26.5333,153.1,71.33,96,100,1.01
465,Zhaotong,CN,2022-02-03 17:53:58,27.3167,103.7167,30.56,92,85,7.34
466,Honiara,SB,2022-02-03 17:53:58,-9.4333,159.95,77.2,91,97,6.38
467,Tilichiki,RU,2022-02-03 17:53:59,60.4667,166.1,3.92,84,100,10.74
468,Birao,CF,2022-02-03 17:53:59,10.2849,22.7882,80.26,15,5,3.0
469,Altoona,US,2022-02-03 17:54:00,40.5187,-78.3947,41.76,94,100,2.73
470,Aloleng,PH,2022-02-03 17:54:00,16.1307,119.7824,78.75,80,27,11.77
471,Fundata,RO,2022-02-03 17:54:00,45.4367,25.2751,24.75,91,66,2.75
472,Pacifica,US,2022-02-03 17:54:01,37.6138,-122.4869,59.72,68,40,1.01
473,Sampit,ID,2022-02-03 17:54:01,-2.5333,112.95,74.07,95,98,2.35
474,Szekkutas,HU,2022-02-03 17:54:02,46.5,20.5333,35.15,64,10,4.61
475,San Patricio,US,2022-02-03 17:54:02,28.017,-97.5169,40.98,78,100,19.84
476,Olafsvik,IS,2022-02-03 17:52:08,64.8945,-23.7142,25.5,65,84,11.95
477,Comodoro Rivadavia,AR,2022-02-03 17:54:03,-45.8667,-67.5,67.86,52,75,11.5
478,Ouro Preto Do Oeste,BR,2022-02-03 17:54:03,-10.7481,-62.2158,77.13,94,95,5.57
479,Sitka,US,2022-02-03 17:54:04,57.0531,-135.33,35.37,91,100,8.81
480,Berbera,SO,2022-02-03 17:54:04,10.4396,45.0143,76.64,62,5,5.08
481,Dillon,US,2022-02-03 17:54:05,34.4166,-79.3712,74.35,67,100,15.52
482,Boali,CF,2022-02-03 17:54:05,4.8005,18.1275,93.07,19,58,4.99
483,Sindal,DK,2022-02-03 17:54:06,57.4712,10.2031,43.77,97,100,11.45
484,Itarema,BR,2022-02-03 17:54:06,-2.9248,-39.9167,85.23,65,78,16.22
485,Floha,DE,2022-02-03 17:54:07,50.8561,13.0741,44.49,86,100,1.01
486,Svetlyy,RU,2022-02-03 17:54:07,54.675,20.1347,33.85,98,100,8.12
487,Puerto Madryn,AR,2022-02-03 17:53:35,-42.7692,-65.0385,82.94,31,19,9.31
488,Emba,KZ,2022-02-03 17:54:08,48.8264,58.1442,22.64,76,100,13.38
489,Gueret,FR,2022-02-03 17:54:08,46.1667,1.8667,38.25,88,97,3.76
490,Muisne,EC,2022-02-03 17:54:08,0.6,-80.0333,80.71,72,58,9.26
491,Bandarbeyla,SO,2022-02-03 17:54:09,9.4942,50.8122,76.12,66,3,17.94
492,Santa Cruz,BO,2022-02-03 17:50:32,-17.8,-63.1667,89.65,55,75,14.97
493,Ibra,OM,2022-02-03 17:54:09,22.6906,58.5334,68.04,30,0,5.21
494,Akyab,MM,2022-02-03 17:54:10,20.15,92.9,66.49,69,1,6.98
495,Seoul,KR,2022-02-03 17:49:46,37.5683,126.9778,26.04,65,0,2.3
496,Bonavista,CA,2022-02-03 17:54:10,48.6499,-53.1147,37.11,81,100,23.94
497,Lyuban,BY,2022-02-03 17:54:11,52.7985,28.0048,12.72,97,55,6.15
498,Estacion Coahuila,MX,2022-02-03 17:54:11,32.1939,-115.0017,56.97,10,0,22.35
499,Calvinia,ZA,2022-02-03 17:54:12,-31.4707,19.776,67.89,55,0,11.77
500,Semnan,IR,2022-02-03 17:51:54,35.5729,53.3971,44.44,61,100,2.3
501,Kijang,KR,2022-02-03 17:54:12,35.2442,129.2139,33.53,27,95,6.4
502,Brest,BY,2022-02-03 17:54:13,52.1,23.7,29.23,95,97,6.76
503,San Quintin,MX,2022-02-03 17:50:33,30.4833,-115.95,59.56,48,3,6.71
504,Gornopravdinsk,RU,2022-02-03 17:54:13,60.05,69.9,24.28,92,100,11.54
505,Zahnitkiv,UA,2022-02-03 17:54:14,48.0446,28.8958,26.01,76,97,15.46
506,Esso,RU,2022-02-03 17:54:14,55.9333,158.7,7.2,96,84,4.27
507,La Palma,US,2022-02-03 17:54:15,33.8464,-118.0467,65.8,27,0,1.01
508,Dire Dawa,ET,2022-02-03 17:51:28,9.5931,41.8661,68.4,35,21,3.78
509,Juneau,US,2022-02-03 17:51:46,58.3019,-134.4197,27.84,95,100,0.0
510,Druzhba,UA,2022-02-03 17:54:16,52.0428,33.9453,27.75,99,100,2.77
511,Tacuarembo,UY,2022-02-03 17:54:16,-31.7333,-55.9833,100.45,18,85,10.27
512,Alofi,NU,2022-02-03 17:54:17,-19.0595,-169.9187,75.09,94,95,5.75
513,Berlevag,NO,2022-02-03 17:55:17,70.8578,29.0864,24.75,74,75,11.5
514,Helong,CN,2022-02-03 17:55:18,42.5397,128.9972,2.84,85,18,5.32
515,Henties Bay,NA,2022-02-03 17:55:18,-22.116,14.2845,71.85,78,0,12.57
516,Umm Kaddadah,SD,2022-02-03 17:55:18,13.6017,26.6876,76.55,14,24,12.21
517,Poum,NC,2022-02-03 17:50:57,-20.2333,164.0167,81.32,83,98,13.67
518,Hailar,CN,2022-02-03 17:55:19,49.2,119.7,-25.24,100,46,4.43
519,Marystown,CA,2022-02-03 17:55:20,47.1666,-55.1483,36.86,100,100,11.99
520,Emirdag,TR,2022-02-03 17:55:20,39.0197,31.15,32.99,99,100,6.17
521,Phuket,TH,2022-02-03 17:54:01,8.0,98.25,79.02,89,20,2.3
522,Gigmoto,PH,2022-02-03 17:55:21,13.7796,124.39,77.25,90,99,9.48
523,Okhotsk,RU,2022-02-03 17:55:21,59.3833,143.3,3.52,76,92,18.03
524,Puerto Escondido,MX,2022-02-03 17:55:22,15.85,-97.0667,83.53,54,0,7.92
525,Egvekinot,RU,2022-02-03 17:55:22,66.3167,-179.1667,-9.94,79,4,20.09
526,Maceio,BR,2022-02-03 17:55:23,-9.6658,-35.7353,89.04,58,20,14.97
527,Secunda,ZA,2022-02-03 17:55:23,-26.55,29.1667,77.32,72,54,2.28
528,Dargaville,NZ,2022-02-03 17:55:24,-35.9333,173.8833,69.98,77,98,9.35
529,Port-Gentil,GA,2022-02-03 17:52:41,-0.7193,8.7815,84.16,70,20,3.44
530,Mangan,IN,2022-02-03 17:55:24,27.5167,88.5333,49.89,85,95,4.27
531,Inongo,CD,2022-02-03 17:55:25,-1.95,18.2667,74.01,84,100,4.72
532,Seybaplaya,MX,2022-02-03 17:55:25,19.65,-90.6667,86.09,52,0,7.05
533,Tyukhtet,RU,2022-02-03 17:55:25,56.5389,89.3011,9.55,96,98,6.51
534,Fomento,CU,2022-02-03 17:55:26,22.1039,-79.7217,83.7,48,43,10.67
535,Point Pleasant,US,2022-02-03 17:52:57,40.0832,-74.0682,46.51,94,100,1.99
536,Lichtenburg,ZA,2022-02-03 17:55:27,-26.152,26.1597,72.68,58,70,4.18
537,Bhinmal,IN,2022-02-03 17:55:27,25.0,72.25,57.34,37,0,1.61
538,Veinticinco De Mayo,AR,2022-02-03 17:55:28,-35.4323,-60.1727,83.05,66,81,1.99
539,Ikalamavony,MG,2022-02-03 17:55:28,-21.15,46.5833,71.67,67,92,6.26
540,Bluefields,NI,2022-02-03 17:55:29,12.0137,-83.7635,84.27,79,40,4.61
541,Oriental,MX,2022-02-03 17:55:29,19.3667,-97.6167,65.98,35,0,5.21
542,San Francisco,US,2022-02-03 17:52:08,37.7749,-122.4194,59.97,62,40,1.01
543,Rapid Valley,US,2022-02-03 17:55:30,44.0625,-103.1463,29.03,64,5,5.01
544,Pictou,CA,2022-02-03 17:55:30,45.6834,-62.7153,45.59,93,100,16.11
545,Smithers,CA,2022-02-03 17:55:07,54.7804,-127.1743,14.32,85,100,3.44
546,Panguna,PG,2022-02-03 17:53:25,-6.3164,155.4848,68.36,98,100,1.45
547,Shimoda,JP,2022-02-03 17:51:06,34.6667,138.95,39.11,58,99,7.67
548,Sorong,ID,2022-02-03 17:55:31,-0.8833,131.25,80.42,78,100,4.5
549,Kutum,SD,2022-02-03 17:55:32,14.2,24.6667,69.4,13,20,14.56
550,Mananjary,MG,2022-02-03 17:55:33,-21.2167,48.3333,75.92,92,100,11.81
551,Porto Santo,PT,2022-02-03 17:55:33,33.072,-16.3415,68.31,77,40,9.22
552,Santo Domingo,DO,2022-02-03 17:51:50,18.5001,-69.9886,80.24,67,40,11.5
553,Pindi Bhattian,PK,2022-02-03 17:55:34,31.8978,73.273,46.02,95,5,3.74
554,Rawson,AR,2022-02-03 17:50:53,-43.3002,-65.1023,78.24,38,47,8.03
555,Viedma,AR,2022-02-03 17:52:24,-40.8135,-62.9967,88.32,23,2,14.54
556,Waingapu,ID,2022-02-03 17:54:51,-9.6567,120.2641,78.87,84,99,10.63
557,Tual,ID,2022-02-03 17:56:35,-5.6667,132.75,81.82,78,97,13.73
558,Catamarca,AR,2022-02-03 17:56:35,-28.4696,-65.7852,89.78,42,5,4.0
559,Labuhan,ID,2022-02-03 17:56:06,-6.8844,112.2051,76.98,89,100,7.45
